QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $i67 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void jjAddStates(int,int)> r0.jjnewStateCnt = $i2,r0 (QueryParserTokenManager.jjAddStates));true;-1;true;true;279;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void ReInit(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1336,r0 (QueryParser.ReInit));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i51 = r0.jj_ntk,r0 (QueryParser.Term));true;630;false;true;267;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i143,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void jjAddStates(int,int)> $i1 = r0.jjnewStateCnt,r0 (StandardTokenizerTokenManager.jjAddStates));true;-1;true;false;268;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curChar = $c25,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c62 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;274;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_1(long)> r0.curChar = $c1,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curChar = $c25,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;275;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: boolean toNonExcluded()> r0.reqScorer = varReplacer3186,r0 (ReqExclScorer.toNonExcluded));BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: boolean next()> $r1 = r0.reqScorer,r0 (ReqExclScorer.next));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void <init>(java.io.Reader)> r0.bufferStart = varReplacer1332,r0 (FastCharStream.<init>));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: int getEndColumn()> $i1 = r0.bufferStart,r0 (FastCharStream.getEndColumn));true;-1;true;true;381;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void ReInitRounds()> r0.jjround = varReplacer3640,r0 (StandardTokenizerTokenManager.ReInitRounds));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void jjCheckNAdd(int)> $i5 = r0.jjround,r0 (StandardTokenizerTokenManager.jjCheckNAdd));true;-1;true;false;265;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: void <init>(org.apache.lucene.index.IndexReader,org.apache.lucene.search.SortField[],int)> r0.maxscore = varReplacer3034,r0 (FieldSortedHitQueue.<init>));BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: float getMaxScore()> $f0 = r0.maxscore,r0 (FieldSortedHitQueue.getMaxScore));true;228;false;true;267;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: boolean insert(org.apache.lucene.search.FieldDoc)> r0.maxscore = $f2,r0 (FieldSortedHitQueue.insert));BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: float getMaxScore()> $f0 = r0.maxscore,r0 (FieldSortedHitQueue.getMaxScore));true;-1;true;true;269;false;true;8;false
BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r0.pointer = varReplacer3094,r0 (TermScorer.score));BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean skipTo(int)> $i7 = r0.pointer,r0 (TermScorer.skipTo));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i68,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjnewStateCnt = varReplacer2369,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;275;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.TermScorer: float score()> $f2 = r0.weightValue,r0 (TermScorer.score));BackwardQuery: (<org.apache.lucene.search.TermScorer: void <init>(org.apache.lucene.search.Weight,org.apache.lucene.index.TermDocs,org.apache.lucene.search.Similarity,byte[])> r0.weightValue = $f0,r0 (TermScorer.<init>));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.search.PhraseQuery$PhraseWeight: float sumOfSquaredWeights()> r0.queryWeight = $f2,r0 (PhraseQuery$PhraseWeight.sumOfSquaredWeights));BackwardQuery: (<org.apache.lucene.search.PhraseQuery$PhraseWeight: void normalize(float)> $f1 = r0.queryWeight,r0 (PhraseQuery$PhraseWeight.normalize));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $i57 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjnewStateCnt = i33,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;279;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$2: float score()> $i3 = r0.val$requiredNrMatchers,r0 (BooleanScorer2$2.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$2: void <init>(org.apache.lucene.search.BooleanScorer2,org.apache.lucene.search.Similarity,int)> r0.val$requiredNrMatchers = i0,r0 (BooleanScorer2$2.<init>));true;-1;true;true;-1;true;true;264;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void init(boolean)> $r3 = r0.scorers,r0 (ConjunctionScorer.init));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void <init>(org.apache.lucene.search.Similarity)> r0.scorers = $r2,r0 (ConjunctionScorer.<init>));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void init(boolean)> $r6 = r0.scorers,r0 (ConjunctionScorer.init));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void <init>(org.apache.lucene.search.Similarity)> r0.scorers = $r2,r0 (ConjunctionScorer.<init>));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i33,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void jjCheckNAdd(int)> r0.jjnewStateCnt = $i4,r0 (QueryParserTokenManager.jjCheckNAdd));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void jjAddStates(int,int)> r0.jjnewStateCnt = $i2,r0 (StandardTokenizerTokenManager.jjAddStates));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i72,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));true;-1;true;false;268;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r0.current = $r7,r0 (BooleanScorer.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: float score()> $r2 = r0.current,r0 (BooleanScorer.score));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: boolean equals(java.lang.Object)> $r3 = r0.field,r0 (FieldCacheImpl$Entry.equals));BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: void <init>(java.lang.String,java.lang.Object)> r0.field = $r3,r0 (FieldCacheImpl$Entry.<init>));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.Token: void <init>(java.lang.String,int,int,java.lang.String)> r0.endOffset = i1,r0 (Token.<init>));BackwardQuery: (<org.apache.lucene.analysis.Token: int endOffset()> $i0 = r0.endOffset,r0 (Token.endOffset));true;473;false;true;265;false;true;0;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void initialize(int)> r0.size = varReplacer2443,r0 (PriorityQueue.initialize));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: java.lang.Object pop()> $i1 = r0.size,r0 (PriorityQueue.pop));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r90.image = $r58,r90 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r91.image = $r36,r91 (QueryParser.Term));true;-1;true;true;-1;true;true;260;false
BackwardQuery: (<org.apache.lucene.search.Hits: void <init>(org.apache.lucene.search.Searcher,org.apache.lucene.search.Query,org.apache.lucene.search.Filter)> r0.filter = r3,r0 (Hits.<init>));BackwardQuery: (<org.apache.lucene.search.Hits: void getMoreDocs(int)> $r6 = r0.filter,r0 (Hits.getMoreDocs));true;25;false;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.index.MultipleTermPositions: void close()> $r2 = r0._termPositionsQueue,r0 (MultipleTermPositions.close));BackwardQuery: (<org.apache.lucene.index.MultipleTermPositions: void <init>(org.apache.lucene.index.IndexReader,org.apache.lucene.index.Term[])> r0._termPositionsQueue = $r5,r0 (MultipleTermPositions.<init>));true;-1;true;true;-1;true;true;14;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: boolean skipTo(int)> $z5 = r0.more,r0 (ConjunctionScorer.skipTo));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: boolean next()> r0.more = $z2,r0 (ConjunctionScorer.next));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c62 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;274;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.ParseException generateParseException()> $r4 = r0.jj_expentries,r0 (QueryParser.generateParseException));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_expentries = $r7,r0 (QueryParser.<init>));true;852;false;true;262;false;true;152;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_1(long)> r0.curChar = $c1,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;272;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$Coordinator: void init()> $i3 = r0.maxCoord,r0 (BooleanScorer2$Coordinator.init));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$Coordinator: void <init>(org.apache.lucene.search.BooleanScorer2)> r0.maxCoord = varReplacer3227,r0 (BooleanScorer2$Coordinator.<init>));true;-1;true;true;-1;true;true;50;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2: org.apache.lucene.search.Scorer makeCountingSumScorerSomeReq()> $i1 = r0.minNrShouldMatch,r0 (BooleanScorer2.makeCountingSumScorerSomeReq));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2: void <init>(org.apache.lucene.search.Similarity,int)> r0.minNrShouldMatch = i0,r0 (BooleanScorer2.<init>));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $r16 = r0.jjstateSet,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jjstateSet = $r4,r0 (QueryParserTokenManager.<init>));true;-1;true;true;269;false;true;831;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean advanceAfterCurrent()> $r10 = r0.scorerQueue,r0 (DisjunctionSumScorer.advanceAfterCurrent));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void initScorerQueue()> r0.scorerQueue = $r4,r0 (DisjunctionSumScorer.initScorerQueue));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_1(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c73 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;277;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void jjCheckNAdd(int)> $i3 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjCheckNAdd));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i29,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;277;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void pqToList()> r0.first = r1,r0 (PhraseScorer.pqToList));BackwardQuery: (<org.apache.lucene.search.ExactPhraseScorer: float phraseFreq()> $r7 = r0.first,r0 (ExactPhraseScorer.phraseFreq));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i41 = r0.jj_ntk,r0 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_ntk = varReplacer1366,r0 (QueryParser.jj_consume_token));true;-1;true;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void put(java.lang.Object)> r0.size = $i1,r0 (PriorityQueue.put));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: int size()> $i0 = r0.size,r0 (PriorityQueue.size));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.lusearch.LusearchHarness$QueryThread: void runQuery()> $r14 = r0.parent,r0 (LusearchHarness$QueryThread.runQuery));BackwardQuery: (<dacapo.lusearch.LusearchHarness$QueryThread: void <init>(dacapo.lusearch.LusearchHarness,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,boolean,dacapo.lusearch.LusearchHarness)> r0.parent = r8,r0 (LusearchHarness$QueryThread.<init>));false;4;false;true;266;false;false;0;false
BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: void <init>(java.lang.String,int)> r0.type = i0,r0 (FieldCacheImpl$Entry.<init>));BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: int hashCode()> $i1 = r0.type,r0 (FieldCacheImpl$Entry.hashCode));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: float score()> $f1 = $r2.score,$r2 (BooleanScorer.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer$Collector: void collect(int,float)> r6.score = f0,r6 (BooleanScorer$Collector.collect));true;-1;true;true;-1;true;true;252;false
BackwardQuery: (<org.apache.lucene.search.PhraseQuery$PhraseWeight: float sumOfSquaredWeights()> $f4 = r0.queryWeight,r0 (PhraseQuery$PhraseWeight.sumOfSquaredWeights));BackwardQuery: (<org.apache.lucene.search.PhraseQuery$PhraseWeight: void normalize(float)> r0.queryWeight = $f2,r0 (PhraseQuery$PhraseWeight.normalize));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1798,r0 (QueryParser.<init>));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Clause(java.lang.String)> $i5 = r0.jj_ntk,r0 (QueryParser.Clause));true;603;false;true;264;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.Token jj_consume_token(int)> r0.jj_kind = i0,r0 (StandardTokenizer.jj_consume_token));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: void <init>(org.apache.lucene.analysis.standard.CharStream)> r0.jj_kind = varReplacer2215,r0 (StandardTokenizer.<init>));true;336;false;false;505;false;true;137;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> r0.jj_lastpos = $r12,r0 (QueryParser.jj_scan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void jj_rescan_token()> r0.jj_lastpos = $r2,r0 (QueryParser.jj_rescan_token));true;-1;true;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> $c11 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_2(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_2));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: boolean doNext()> r0.more = $z2,r0 (ConjunctionScorer.doNext));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: boolean skipTo(int)> $z1 = r0.more,r0 (ConjunctionScorer.skipTo));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $i115 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjnewStateCnt = varReplacer2369,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;280;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: void <init>(java.lang.String,int)> r0.custom = varReplacer3047,r0 (FieldCacheImpl$Entry.<init>));BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: int hashCode()> $r2 = r0.custom,r0 (FieldCacheImpl$Entry.hashCode));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.WildcardTermEnum: boolean termCompare(org.apache.lucene.index.Term)> $r6 = r0.text,r0 (WildcardTermEnum.termCompare));BackwardQuery: (<org.apache.lucene.search.WildcardTermEnum: void <init>(org.apache.lucene.index.IndexReader,org.apache.lucene.index.Term)> r0.text = $r14,r0 (WildcardTermEnum.<init>));true;42;false;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c41 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curChar = $c25,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_1(int,int)> $c20 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_1));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopStringLiteralDfa_1(int,long)> r0.jjmatchedKind = varReplacer2399,r0 (QueryParserTokenManager.jjStopStringLiteralDfa_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token jjFillToken()> $i1 = r0.jjmatchedKind,r0 (QueryParserTokenManager.jjFillToken));true;-1;true;true;277;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: boolean score(org.apache.lucene.search.HitCollector,int)> $i5 = $r17.bits,$r17 (BooleanScorer.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer$Collector: void collect(int,float)> r6.bits = $i5,r6 (BooleanScorer$Collector.collect));true;-1;true;true;-1;true;true;670;false
BackwardQuery: (<dacapo.lusearch.LusearchHarness$QueryThread: void runQuery()> $r17 = r0.parent,r0 (LusearchHarness$QueryThread.runQuery));BackwardQuery: (<dacapo.lusearch.LusearchHarness$QueryThread: void <init>(dacapo.lusearch.LusearchHarness,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,boolean,dacapo.lusearch.LusearchHarness)> r0.parent = r8,r0 (LusearchHarness$QueryThread.<init>));false;5;false;true;266;false;false;0;false
BackwardQuery: (<org.apache.lucene.search.TermQuery$TermWeight: org.apache.lucene.search.Scorer scorer(org.apache.lucene.index.IndexReader)> $r3 = r0.this$0,r0 (TermQuery$TermWeight.scorer));BackwardQuery: (<org.apache.lucene.search.TermQuery$TermWeight: void <init>(org.apache.lucene.search.TermQuery,org.apache.lucene.search.Searcher)> r0.this$0 = r1,r0 (TermQuery$TermWeight.<init>));true;-1;true;true;-1;true;true;10;false
BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: void refill()> $i3 = r0.tokenStart,r0 (FastCharStream.refill));BackwardQuery: (<org.apache.lucene.analysis.standard.FastCharStream: char BeginToken()> r0.tokenStart = $i0,r0 (FastCharStream.BeginToken));true;-1;true;false;274;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int Conjunction()> $i0 = r0.jj_ntk,r0 (QueryParser.Conjunction));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> r0.jj_ntk = $i0,r0 (QueryParser.jj_ntk));true;834;false;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.Hits: float score(int)> $f0 = $r1.score,$r1 (Hits.score));BackwardQuery: (<org.apache.lucene.search.HitDoc: void <init>(float,int)> r0.score = f0,r0 (HitDoc.<init>));false;4;false;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r92.image = $r33,r92 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $r56 = r90.image,r90 (QueryParser.Term));true;-1;true;true;-1;true;true;259;false
BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery: int access$100(org.apache.lucene.search.MultiPhraseQuery)> $i0 = r0.slop,r0 (MultiPhraseQuery.access$100));BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery: void setSlop(int)> r0.slop = i0,r0 (MultiPhraseQuery.setSlop));true;-1;true;true;-1;true;true;89;false
BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: void <init>(java.lang.String,int)> r0.field = $r2,r0 (FieldCacheImpl$Entry.<init>));BackwardQuery: (<org.apache.lucene.search.FieldCacheImpl$Entry: void <init>(java.lang.String,java.lang.Object)> r0.field = $r3,r0 (FieldCacheImpl$Entry.<init>));true;-1;true;true;264;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.TopDocCollector: void collect(int,float)> r0.totalHits = $i3,r0 (TopDocCollector.collect));BackwardQuery: (<org.apache.lucene.search.TopFieldDocCollector: org.apache.lucene.search.TopDocs topDocs()> $i2 = r0.totalHits,r0 (TopFieldDocCollector.topDocs));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void <init>(org.apache.lucene.search.Weight,org.apache.lucene.index.TermPositions[],int[],org.apache.lucene.search.Similarity,byte[])> r0.value = $f0,r0 (PhraseScorer.<init>));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: float score()> $f3 = r0.value,r0 (PhraseScorer.score));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curChar = $c25,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c20 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.TopDocCollector: void collect(int,float)> $f2 = r0.minScore,r0 (TopDocCollector.collect));BackwardQuery: (<org.apache.lucene.search.TopDocCollector: void <init>(int,org.apache.lucene.util.PriorityQueue)> r0.minScore = varReplacer3078,r0 (TopDocCollector.<init>));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r91.image = $r36,r91 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Clause(java.lang.String)> $r1 = r9.image,r9 (QueryParser.Clause));true;-1;true;true;-1;true;true;260;false
BackwardQuery: (<org.apache.lucene.queryParser.ParseException: void <init>(org.apache.lucene.queryParser.Token,int[][],java.lang.String[])> r0.expectedTokenSequences = r2,r0 (ParseException.<init>));BackwardQuery: (<org.apache.lucene.queryParser.ParseException: java.lang.String getMessage()> $r69 = r0.expectedTokenSequences,r0 (ParseException.getMessage));false;5;false;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void ReInit(org.apache.lucene.queryParser.CharStream)> r0.jj_gen = varReplacer1337,r0 (QueryParser.ReInit));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Clause(java.lang.String)> $i3 = r0.jj_gen,r0 (QueryParser.Clause));true;598;false;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token jjFillToken()> $i1 = r0.jjmatchedKind,r0 (StandardTokenizerTokenManager.jjFillToken));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.jjmatchedKind = varReplacer3287,r0 (StandardTokenizerTokenManager.getNextToken));true;-1;true;false;269;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c69 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_2(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_2));true;-1;true;true;273;false;true;1;false
